Date,VIXY_ret,VIXY_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2024-10-08,-0.0408805369606173,0.0359041614421045,0,0.9999999812839635,1.871604854082186e-08,1.871604854082186e-08,1.0,0.006699544310051797
2024-10-09,-0.0252052007710792,0.0348160439566113,0,0.9999999852574321,1.474259343970449e-08,1.474259343970449e-08,1.0,0.004863456947922277
2024-10-10,0.0134230432432355,0.0347702408520518,0,0.9999999736004387,2.6399596024012085e-08,2.6399596024012085e-08,0.999999986800202,-0.001034353182678023
2024-10-11,-0.0104245430336954,0.0348895374680868,0,0.999999982920258,1.7079744386692695e-08,1.7079744386692695e-08,1.0,0.004083310166410156
2024-10-14,-0.0358132988247786,0.0360639124559178,0,0.9999999808825353,1.9117421808794724e-08,1.9117421808794724e-08,0.9999999904412891,-0.019780107269387004
2024-10-15,0.0305600262688926,0.0362565189154765,0,0.9999999380698928,6.193015518005228e-08,6.193015518005228e-08,0.9999999690349224,-0.005491994623485023
2024-10-16,-0.0090703483066024,0.0361947415714323,0,0.9999999767140937,2.3285901839089094e-08,2.3285901839089094e-08,0.9999999883570491,-0.0022650241305896632
2024-10-17,-0.0168457481312142,0.0352092399655146,0,0.9999999829251466,1.7074812546428007e-08,1.7074812546428007e-08,0.9999999914625937,-0.008318782405479603
2024-10-18,-0.0234385883991666,0.0356835008487065,0,0.9999999819351616,1.8064797644553653e-08,1.8064797644553653e-08,0.9999999909676012,-0.010921591478573843
2024-10-21,0.0007902196454548,0.0356892247168461,0,0.9999999756053061,2.4394707744366963e-08,2.4394707744366963e-08,0.9999999878026462,-0.0036008877845271634
2024-10-22,-0.0023724592398357,0.035709158609536,0,0.9999999768426735,2.3157350073908362e-08,2.3157350073908362e-08,0.999999988421325,-0.010187384886272823
2024-10-23,0.0479226070087929,0.0370546539995122,0,0.9999998520704704,1.4792948924894314e-07,1.4792948924894314e-07,1.0,0.001211206176806237
2024-10-24,-0.0167431817888628,0.0373708990624232,0,0.9999999721051158,2.7894842958783508e-08,2.7894842958783508e-08,1.0,0.0012317194452765169
2024-10-25,0.0450188834613249,0.0373258257275442,0,0.9999998614912424,1.3850875936521627e-07,1.3850875936521627e-07,1.0,0.014923213817374817
2024-10-28,-0.0465549439875175,0.0386508277445249,0,0.9999999637916523,3.6208326381903684e-08,3.6208326381903684e-08,1.0,0.005454181090780356
2024-10-29,-0.0053950534722967,0.0347020054537494,0,0.9999999823955933,1.7604415202312264e-08,1.7604415202312264e-08,1.0,0.004849662244288155
2024-10-30,0.022919276576835,0.0349084860316223,0,0.9999999641992197,3.5800765753888915e-08,3.5800765753888915e-08,0.999999982099617,-0.00015100384210342543
2024-10-31,0.0770170173822495,0.0377826698514827,0,0.999999198318372,8.016816801140368e-07,8.016816801140368e-07,1.0,0.018601035992119035
2024-11-01,-0.017637141248774,0.0370092781674736,0,0.999999974457069,2.554292798306755e-08,2.554292798306755e-08,1.0,0.006069831050099257
2024-11-04,-0.0451313760966051,0.0333806239654446,0,0.999999989142225,1.0857795866148383e-08,1.0857795866148383e-08,1.0,0.006354544628281736
2024-11-05,-0.0543154543537778,0.0343076209563784,0,0.9999999855799616,1.4420094342046844e-08,1.4420094342046844e-08,0.9999999927899528,-0.003429535548014484
2024-11-06,-0.106059629632937,0.0410860799487619,0,0.9999997419483058,2.580517181922965e-07,2.580517181922965e-07,0.9999998709741409,-0.02922531678996888
2024-11-07,-0.0310721341505417,0.0410920433638486,0,0.9999999381284416,6.187159905049991e-08,6.187159905049991e-08,0.9999999690642005,-0.05084314709652712
2024-11-08,-0.0042923920874976,0.041110265149831,0,0.9999999217926674,7.820731045764779e-08,7.820731045764779e-08,0.9999999608963448,-0.04817419726427184
2024-11-11,-0.0022665122246218,0.040663194131357,0,0.9999999273027269,7.269725436744121e-08,7.269725436744121e-08,0.9999999636513728,-0.03960122448987518
2024-11-12,-0.0020442972109349,0.0396841102810603,0,0.9999999420904276,5.790956753028961e-08,5.790956753028961e-08,0.9999999710452162,-0.0291469930613066
2024-11-13,-0.0243970996177057,0.039823554391588,0,0.9999999533260973,4.667386245097973e-08,4.667386245097973e-08,0.9999999766630687,-0.012814487058260346
2024-11-14,-0.0009323334285083,0.0398436979610263,0,0.9999999382071129,6.17928490447648e-08,6.17928490447648e-08,0.9999999691035755,-0.006786526913853666
2024-11-15,0.0674057436514264,0.0432016296021936,0,0.9999983664590373,1.6335409460937128e-06,1.6335409460937128e-06,1.0,0.007553100233931134
2024-11-18,-0.0370864789786506,0.0437652605314058,0,0.9999998798763344,1.2012365101075044e-07,1.2012365101075044e-07,1.0,0.0005891068831253745
2024-11-19,0.0355592681173465,0.0447774558934889,0,0.9999994470784196,5.529215419803045e-07,5.529215419803045e-07,1.0,0.008109819948781655
2024-11-20,0.0326489581989211,0.0439517035310269,0,0.9999995940180184,4.059820041320316e-07,4.059820041320316e-07,1.0,0.019519031512107016
