Date,TIP_ret,TIP_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2024-10-04,-0.0068326485087034,0.0029274682106898,0,0.9988364740728726,0.0011635259271064822,0.0011635259271064822,0.9994182370364468,-0.00187059221344958
2024-10-07,-0.0010975895145026,0.0028867017395968,0,0.9993707214467803,0.0006292785532440503,0.0006292785532440503,0.999685360723378,-0.00196340521657704
2024-10-08,0.0016459690587617,0.0028661243218068,0,0.9996446472237659,0.0003553527762793551,0.0003553527762793551,0.9998223236118603,-0.00228926583035134
2024-10-09,-0.0018291266851329,0.0028818579836284,0,0.999756151048647,0.00024384895132685831,0.00024384895132685831,0.9998780755243366,-0.0024743510398533
2024-10-10,0.0020118047754105,0.0029269792551331,0,0.9998353212939781,0.00016467870604729815,0.00016467870604729815,0.9999176606469764,-0.00122031817483334
2024-10-11,9.132653243091374e-05,0.0028056934916684,0,0.9999332312571199,6.676874285571049e-05,6.676874285571049e-05,1.0,0.00016447683339352283
2024-10-14,-0.0010053408533521,0.0026597141053482,0,0.9999747678192671,2.5232180696704756e-05,2.5232180696704756e-05,1.0,0.0001829265656236228
2024-10-15,0.0010966590460093,0.0026865392400615,0,0.9999809918593969,1.9008140603819533e-05,1.9008140603819533e-05,1.0,7.306456307314274e-05
2024-10-16,0.0001826113720837,0.002583217194564,0,0.9999808393998443,1.9160600100360425e-05,1.9160600100360425e-05,1.0,0.00047541217451646273
2024-10-17,-0.0030178685371888,0.002525101170821,0,0.9999298200373677,7.01799626716298e-05,7.01799626716298e-05,0.9999649100186642,-0.0005305224880033973
2024-10-18,0.001647107221941,0.002568948853734,0,0.9996624800561403,0.00033751994386039283,0.00033751994386039283,0.9998312400280698,-0.00021936635010138002
2024-10-21,-0.0072499792212738,0.0029746059017699,0,0.9977273095992538,0.0022726904007831857,0.0022726904007831857,0.9988636547996084,-0.0014682940236857198
2024-10-22,0.0013806556091852,0.0029218888537158,0,0.998665139980251,0.001334860019798657,0.001334860019798657,0.9993325699901007,-0.00141149471105054
2024-10-23,-0.002486612698755,0.0028678510216613,0,0.9992081244110291,0.0007918755890083548,0.0007918755890083548,0.9996040622054958,-0.00194533952521828
2024-10-24,0.0010137920120649,0.0028951885378128,0,0.9995738563106189,0.0004261436893958788,0.0004261436893958788,0.999786928155302,-0.0011390074153675399
2024-10-25,-0.0026748047334518,0.0028255008411432,0,0.9997546104043906,0.0002453895956528816,0.0002453895956528816,0.9998773052021735,-0.0020033898064461
2024-10-28,-0.0019414517048703,0.0028321337857726,0,0.9998738721581083,0.00012612784186552263,0.00012612784186552263,0.9999369360790673,-0.0009416843031654
2024-10-29,0.001479630282527,0.0027138732823573,0,0.9999506093966019,4.9390603408175964e-05,4.9390603408175964e-05,0.999975304698296,-0.0009218893684970399
2024-10-30,0.0019385108569806,0.0027998095681161,0,0.9999601180905497,3.98819093946337e-05,3.98819093946337e-05,0.9999800590453027,-3.686465734991993e-05
2024-10-31,-0.0011073857962259,0.0026931513807242,0,0.9999766880340696,2.3311965973607365e-05,2.3311965973607365e-05,0.9999883440170132,-0.00046110021900807994
2024-11-01,-0.0042688488447674,0.0024420993370644,0,0.9999806609634883,1.9339036477474608e-05,1.9339036477474608e-05,0.9999903304817612,-0.0007799090412711999
2024-11-04,0.0016691118106249,0.0024967119820721,0,0.9999906570742393,9.342925729886536e-06,9.342925729886536e-06,0.999995328537135,-5.779633817215991e-05
2024-11-05,0.0009258701233849,0.0024680834199011,0,0.9999927311352369,7.268864805221701e-06,7.268864805221701e-06,0.9999963655675974,-0.00016854837000057992
2024-11-06,-0.0015748054396594,0.0024621044669244,0,0.9999897423727772,1.0257627248621809e-05,1.0257627248621809e-05,0.9999948711863758,-0.0008712116293285799
2024-11-07,0.0037014030244606,0.0025822922690068,0,0.99996456330314,3.5436696819778214e-05,3.5436696819778214e-05,1.0,9.054613480872012e-05
2024-11-08,0.0027670343070262,0.0026824570031188,0,0.9999104063012242,8.959369872025725e-05,8.959369872025725e-05,1.0,0.0014977227651674402
2024-11-11,-0.0033214489861428,0.002759922066846,0,0.9997161293243759,0.00028387067562129283,0.00028387067562129283,1.0,0.0004996106058139001
2024-11-12,-0.0052814067347022,0.0029299388932624,0,0.9993764448548897,0.0006235551450878952,0.0006235551450878952,0.999688222427456,-0.00074184476580352
2024-11-13,-0.0018597840833536,0.0029290796065524,0,0.9995884698140332,0.000411530185989599,0.000411530185989599,0.9997942349070053,-0.00079884049454236
2024-11-14,-0.0001860507857643,0.0028901650509036,0,0.9997972085106344,0.00020279148938101088,0.00020279148938101088,0.9998986042553095,-0.0015763312565873397
2024-11-15,0.0002792475200825,0.0028457628447611,0,0.9999150358464577,8.496415348622173e-05,8.496415348622173e-05,0.9999575179232569,-0.00207388861397608
2024-11-18,0.0024167616928935,0.0024996077481318,0,0.9999803404942725,1.9659505694741984e-05,1.9659505694741984e-05,0.9999901702471526,-0.0009262464781688198
2024-11-19,0.0015769958585692,0.0025071636268475,0,0.9999905858815944,9.414118355099301e-06,9.414118355099301e-06,1.0,0.00044543404048546007
2024-11-20,-0.00046355124487,0.0024565846807415,0,0.999993401799597,6.598200452303347e-06,6.598200452303347e-06,1.0,0.00072468060818218
2024-11-21,-0.0012991760896977,0.0024486087382476,0,0.9999929449987696,7.055001227280147e-06,7.055001227280147e-06,1.0,0.0005020555473955001
2024-11-22,0.0007425719980814,0.0023973635056902,0,0.9999895518293571,1.044817069469245e-05,1.044817069469245e-05,1.0,0.0005947204429952801
2024-11-25,0.0054596698904318,0.0026686982116914,0,0.9999333436303123,6.665636967107891e-05,6.665636967107891e-05,1.0,0.00120330208250294
2024-11-26,-0.0023096197009995,0.002705804269969,0,0.9999534933495728,4.650665043145564e-05,4.650665043145564e-05,1.0,0.0004259789705892002
2024-11-27,0.003139793282717,0.0027640349492412,0,0.9999477958715813,5.2204128471626096e-05,5.2204128471626096e-05,1.0,0.0011466478761066
2024-11-29,0.0028545224559085,0.0028181398762019,0,0.9999509745044914,4.9025495504588436e-05,4.9025495504588436e-05,1.0,0.00197738758522784
2024-12-02,-0.0005528635858155,0.0026201876788685,0,0.9999825126618553,1.748733815282671e-05,1.748733815282671e-05,1.0,0.0017183004684484602
2024-12-03,0.0004606437493945,0.0026040958789368,0,0.9999870827135564,1.2917286393561683e-05,1.2917286393561683e-05,1.0,0.0007184952402410003
2024-12-04,0.0028515989696218,0.0026605728848712,0,0.9999803371064714,1.9662893527669222e-05,1.9662893527669222e-05,1.0,0.0017507389743652603
2024-12-05,-0.0011948325845052,0.0026465217923552,0,0.9999853001755082,1.4699824538310993e-05,1.4699824538310993e-05,1.0,0.0008838138009208201
2024-12-06,0.0008272823339998,0.0025387500167247,0,0.9999908199295807,9.180070397363766e-06,9.180070397363766e-06,1.0,0.00047836577653908013
2024-12-09,-0.0018393435860178,0.0025163398175121,0,0.9999910286446697,8.97135532401001e-06,8.97135532401001e-06,1.0,0.00022106977649862018
2024-12-10,-0.0003684352668884,0.002387418454102,0,0.9999947080084631,5.29199154146827e-06,5.29199154146827e-06,1.0,5.5253973242040135e-05
2024-12-11,-0.0014743706733813,0.0020500472435363,0,0.9999962521394283,3.7478605293319162e-06,3.7478605293319162e-06,0.9999981260697353,-0.0008099399553585799
2024-12-12,-0.0032332142734942,0.0021520640746634,0,0.9999941780295187,5.821970433008903e-06,5.821970433008903e-06,0.9999970890147836,-0.0012176162931563797
2024-12-13,-0.0027795768696098,0.0022634991138777,0,0.9999940192900924,5.980709893178522e-06,5.980709893178522e-06,0.9999970096450534,-0.0019389881338783
2024-12-16,-0.0011140711108795,0.0022840524459153,0,0.9999950229596316,4.977040322252837e-06,4.977040322252837e-06,0.999997511479839,-0.0017939336388506396
2024-12-17,-0.0005573910891495,0.002227216276679,0,0.9999878217480817,1.2178251869210881e-05,1.2178251869210881e-05,0.9999939108740654,-0.0018317248033028594
2024-12-18,-0.0063491401379294,0.0026107951627284,0,0.9998548382396083,0.0001451617603713079,0.0001451617603713079,0.9999274191198144,-0.00280667869621248
2024-12-19,-0.0040359656643629,0.0027373906810894,0,0.9998838662499175,0.00011613375004607738,0.00011613375004607738,0.999941933124977,-0.00296722897438622
2024-12-20,0.0019731036003076,0.0027868828889551,0,0.9999386380489561,6.13619510379948e-05,6.13619510379948e-05,0.9999693190244809,-0.00201669288040274
2024-12-23,-0.0013148213042514,0.0027814265222505,0,0.9999633288200049,3.6671180051271e-05,3.6671180051271e-05,0.9999816644099744,-0.0020568429190771197
2024-12-24,0.0022530067089721,0.0024992591305466,0,0.9999874105835792,1.2589416403479778e-05,1.2589416403479778e-05,0.9999937052917982,-0.0014947633594527999
2024-12-26,0.0,0.0024711652439344,0,0.9999929591684834,7.040831480724648e-06,7.040831480724648e-06,0.9999964795842596,-0.00022493533186691977
2024-12-27,-0.0025350640280064,0.0023513938158484,0,0.9999930365669638,6.9634330362255506e-06,6.9634330362255506e-06,1.0,7.524499540438019e-05
2024-12-30,0.0029100474626117,0.0023559720779192,0,0.999992385469796,7.614530194077301e-06,7.614530194077301e-06,1.0,0.0002626337678652002
2024-12-31,-0.0012193403245789,0.002356951109469,0,0.9999946167011393,5.383298881371778e-06,5.383298881371778e-06,1.0,0.0002817299637997002
2025-01-02,0.0015006521513406,0.0023981988577802,0,0.9999941810025259,5.8189974887419796e-06,5.8189974887419796e-06,1.0,0.00013125905227340026
2025-01-03,-0.0020639036469723,0.0022534008537726,0,0.9999951179475858,4.8820524219022285e-06,4.8820524219022285e-06,0.9999975589737891,-0.00028152167712105976
2025-01-06,0.0,0.0022646328756898,0,0.9999959801059584,4.0198939873785176e-06,4.0198939873785176e-06,1.0,0.0002254911284802202
2025-01-07,-0.0015977032810332,0.0022279026805209,0,0.9999955514898641,4.448510133224465e-06,4.448510133224465e-06,0.9999977757449334,-0.0006760590202487598
2025-01-08,0.0026301134907986,0.0023687297617967,0,0.999992353488682,7.646511263641367e-06,7.646511263641367e-06,1.0,9.383174282674017e-05
