Date,NVDA_ret,NVDA_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2015-02-02,0.0216391970623761,0.0208963143601976,1,8.369094387897102e-28,1.0,8.369094387897102e-28,1.0,
2015-02-03,0.0246677844005176,0.0213182123538189,1,2.5222704907965742e-05,0.999974777295167,2.5222704907965742e-05,0.999987388647546,
2015-02-04,0.0024830995340392,0.0199795249553935,1,1.4142323084893138e-05,0.9999858576765792,1.4142323084893138e-05,0.9999929288384575,
2015-02-05,0.0162363767058824,0.0201710787917974,1,1.6356435690152193e-05,0.9999836435645916,1.6356435690152193e-05,0.9999918217821548,
2015-02-06,-0.0044017407544461,0.0186132619051742,1,1.1954472884909512e-05,0.9999880455266665,1.1954472884909512e-05,1.0,0.012124943389673841
2015-02-09,-0.0009809029899417,0.0186089725302681,1,1.1854377472862399e-05,0.9999881456226428,1.1854377472862399e-05,1.0,0.007600923379210281
2015-02-10,0.0275844117996675,0.0192117652678234,1,2.4609024842542097e-05,0.9999753909750687,2.4609024842542097e-05,1.0,0.00818424885904026
2015-02-11,-0.0067047352866321,0.0193120656749612,1,7.905823214811288e-05,0.9999209417676568,7.905823214811288e-05,1.0,0.006346681894906001
2015-02-12,0.0691532637389543,0.0243547888919468,1,0.00180614695321186,0.9981938530468379,0.00180614695321186,1.0,0.01693005930152038
2015-02-13,0.0004479259943463,0.024196981977291,1,0.00023802601757438006,0.9997619739825682,0.00023802601757438006,1.0,0.01789999265127886
2015-02-17,0.003132540557697,0.0240467919813826,1,6.614405012276567e-05,0.9999338559494456,6.614405012276567e-05,1.0,0.018722681360806598
2015-02-18,-0.0116853829186399,0.0243564982115689,1,6.438569304258171e-05,0.9999356143072147,6.438569304258171e-05,1.0,0.010868722417145118
2015-02-19,0.0027088322039858,0.0242695870239662,1,4.988402830378863e-05,0.9999501159719028,4.988402830378863e-05,1.0,0.0127514359152687
2015-02-20,0.0071879199053677,0.0240979607611607,1,4.656955204462444e-05,0.9999534304482087,4.656955204462444e-05,1.0,0.0003583671485513799
2015-02-23,-0.0080896752519608,0.0242475898798204,1,5.406463330456656e-05,0.999945935366655,5.406463330456656e-05,0.9999729676833478,-0.0013491531007100402
2015-02-24,0.0105889814840977,0.0242268114896928,1,4.6605354840269566e-05,0.9999533946448894,4.6605354840269566e-05,1.0,0.00014213508457009972
2015-02-25,-0.0076489502078335,0.0209759413165819,1,1.9674142981432333e-05,0.9999803258568116,1.9674142981432333e-05,1.0,0.0009494216267313799
2015-02-26,0.0027060528747428,0.0203146128838677,1,1.4686783284046119e-05,0.9999853132163338,1.4686783284046119e-05,1.0,0.0009488657608827799
2015-02-27,-0.0063264120870021,0.0201205174245516,1,1.519995935942531e-05,0.9999848000407076,1.519995935942531e-05,0.9999924000203203,-0.0017540006375911803
2015-03-02,0.0241843490901363,0.0186889770714254,1,1.7772381607797945e-05,0.9999822276182809,1.7772381607797945e-05,1.0,0.00470080423082824
2015-03-03,-0.0187592156150856,0.0193479384463431,1,1.8673195370107827e-05,0.9999813268047508,1.8673195370107827e-05,0.999990663402315,-0.0011688351890084207
2015-03-04,0.0112084572363573,0.0189053370774315,1,1.2849813360769375e-05,0.9999871501866211,1.2849813360769375e-05,1.0,0.0026026462998297393
