Date,XLU_ret,XLU_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2025-02-26,0.0041438586761025,0.0070435638961866,0,0.9998077064627247,0.00019229353730252301,0.00019229353730252301,0.9999038532313487,-0.0011495779577323417
2025-02-27,-0.022430180561915,0.0089216092742337,0,0.9991083732334342,0.0008916267665182605,0.0008916267665182605,0.9995541866167409,-0.0056106801974023625
2025-02-28,0.0151354221227991,0.0083452704879987,0,0.999091849079383,0.0009081509206196515,0.0009081509206196515,0.9995459245396902,-0.0026334408578428023
2025-03-03,0.0013877220766791,0.0082068466674388,0,0.9974212467091854,0.0025787532907606643,0.0025787532907606643,0.9987106233546197,-0.0013567643131888827
2025-03-04,-0.0163950286998618,0.0089912978311768,0,0.9746405480455693,0.025359451954384275,0.025359451954384275,0.9873202740228079,-0.0036316412772392226
2025-03-05,-0.0070725622723989,0.0089092970511322,0,0.9107505588297442,0.08924944117020553,0.08924944117020553,0.9553752794148973,-0.005874925466939502
2025-03-06,-0.0209958082566755,0.0097228131238263,1,0.4762066723051776,0.5237933276948209,0.5237933276948209,0.7381033361525895,-0.0055880510058916024
2025-03-07,0.0184114317166969,0.010707388334929,1,0.10682798678552186,0.8931720132144582,0.8931720132144582,0.5534139933927709,-0.004932849087112044
2025-03-10,0.0109374931498693,0.0110076228124388,1,0.045360591156543235,0.9546394088434659,0.9546394088434659,0.522680295578267,-0.003022894872474003
2025-03-11,-0.0093859847850873,0.0108889495925362,1,0.028848299830365385,0.9711517001696455,0.9711517001696455,0.5144241499151773,-0.0016210860895191034
2025-03-12,-0.003105224271181,0.0108023828332279,1,0.018021686306666458,0.9819783136932917,0.9819783136932917,0.5090108431533542,-0.0008276184892755233
2025-03-13,0.0024590634195522,0.010836482993328,1,0.007999291629488198,0.9920007083704749,0.9920007083704749,1.0,0.0038633558459700173
2025-03-14,0.0193311507589628,0.0117570425318045,1,0.00016387668348209669,0.99983612331652,0.99983612331652,1.0,0.004047299654423197
2025-03-17,0.0041752180193323,0.0117626871147953,1,8.75273202436019e-05,0.9999124726798004,0.9999124726798004,1.0,0.002694844628315797
2025-03-18,-0.0069687122748961,0.0116517696695673,1,0.00012169783836678087,0.9998783021616139,0.9998783021616139,1.0,0.003178299130354037
2025-03-19,0.0036805140641093,0.011614543517925,1,0.0001089680279434777,0.9998910319720079,0.9998910319720079,1.0,0.0045354467974120976
2025-03-20,0.0040455944106979,0.0116651804037728,1,9.618046895729981e-05,0.9999038195310892,0.9999038195310892,1.0,0.004852752995641236
2025-03-21,-0.0064552802977568,0.0117349923773749,1,0.00010503531947910384,0.9998949646805485,0.9998949646805485,0.5000525176597257,-0.00030453321570268353
2025-03-24,-0.0003199230776738,0.0116967885189524,1,9.752220112400386e-05,0.9999024777988201,0.9999024777988201,0.5000487611005899,-0.0012035614351039036
2025-03-25,-0.0161199698701363,0.0121653945571664,1,2.6569676776526448e-05,0.9999734303232624,0.9999734303232624,0.5000132848383688,-0.003033812954151944
2025-03-26,0.0066084248121295,0.0122354757687888,1,5.8563797885196384e-05,0.9999414362020673,0.9999414362020673,0.5000292818989663,-0.002448230804547904
2025-03-27,-0.0002583585210357,0.0111637803870379,1,0.0012052148420096847,0.9987947851580424,0.9987947851580424,0.5006026074209788,-0.0033090213908946236
2025-03-28,0.0073365365029717,0.0107335353356094,1,0.0030716347980959567,0.9969283652019308,0.9969283652019308,0.5015358173990345,-0.0005506580307489239
2025-03-31,0.0110947622343404,0.0110355220707264,1,0.005468914129834699,0.9945310858701665,0.9945310858701665,1.0,0.0017322790316539164
