Date,PEP_ret,PEP_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2018-10-09,-0.0006471712067503,0.0099973798503631,0,0.9999679305714448,3.2069428666139275e-05,3.2069428666139275e-05,0.9999839652856669,-0.0011068176069407585
2018-10-10,-0.0072406370950457,0.0099150912772283,0,0.9999341295274015,6.587047276160476e-05,6.587047276160476e-05,0.9999670647636192,-0.00033515048392187847
2018-10-11,-0.0214695148894589,0.0102471028664101,0,0.9996051277419182,0.0003948722582153343,0.0003948722582153343,0.9998025638708923,-0.0029291075777784386
2018-10-12,0.0020916323423195,0.0103525451128778,0,0.999943687916465,5.631208338335948e-05,5.631208338335948e-05,0.9999718439583083,-0.0022855437718720985
2018-10-15,0.0033191589312785,0.0101605671743831,0,0.9999557102623133,4.4289737353165385e-05,4.4289737353165385e-05,0.9999778551313234,-0.004789306383531379
2018-10-16,0.0165247823424708,0.0109909234866209,0,0.9997664063008934,0.00023359369876335361,0.00023359369876335361,0.9998832031506184,-0.0013549156736871585
2018-10-17,0.0085299867143222,0.0112880240745164,0,0.9996335627612892,0.0003664372386794502,0.0003664372386794502,1.0,0.0017992090881864217
2018-10-18,-0.0035143440208777,0.0107122074162124,0,0.9982407595010346,0.001759240499111459,0.001759240499111459,1.0,0.005390243261902662
2018-10-19,0.0216302192219885,0.0120749537288196,0,0.9819550786052061,0.01804492139440919,0.01804492139440919,1.0,0.009297960637836462
2018-10-22,-0.0081022395881179,0.0111127759339177,0,0.9738926703877191,0.026107329612723773,0.026107329612723773,1.0,0.007013680933957182
2018-10-23,0.006650523715522,0.0112466483771302,0,0.914148039115814,0.08585196088427967,0.08585196088427967,1.0,0.005038829208567422
2018-10-24,0.0253723544406086,0.0126378355869495,1,0.4335911430814082,0.5664088569189054,0.5664088569189054,1.0,0.008407302753824702
2018-10-25,-0.0009744629520286,0.012596391943726,1,0.36425017227108275,0.635749827728479,0.635749827728479,1.0,0.008915278967594522
2018-10-26,-0.0214963920068854,0.0134498016394489,1,0.08469338743269751,0.9153066125672689,0.9153066125672689,1.0,0.00028995672181974174
2018-10-29,0.0218508520495232,0.0141549324125003,1,0.045842297965161045,0.954157702035082,0.954157702035082,1.0,0.0062805750493479615
2018-10-30,0.0077651644440142,0.0134831830954975,1,0.04693350355010542,0.9530664964497201,0.9530664964497201,1.0,0.006503503195046402
2018-10-31,-0.0122926996539433,0.0135479658594114,1,0.04455088333822083,0.9554491166616149,0.9554491166616149,0.5222754416691926,-0.0010295076238639785
2018-11-01,-0.0077720576473897,0.0135186347420392,1,0.04415064024982091,0.9558493597497876,0.9558493597497876,0.5220753201251063,-0.0023890265629361988
2018-11-02,-0.003053631738575,0.0135507781616757,1,0.04140014039286916,0.9585998596070895,0.9585998596070895,1.0,0.0012995254907258817
2018-11-05,0.028553091266164,0.0144923120304275,1,0.033489202237534946,0.9665107977628604,0.9665107977628604,1.0,0.002639973334054042
2018-11-06,0.0071431377461657,0.014499863875792,1,0.15808910606414645,0.8419108939360322,0.8419108939360322,1.0,0.002515567994484342
2018-11-07,0.0034656031817864,0.0142911949214882,1,0.40142994881997374,0.598570051179699,0.598570051179699,1.0,0.005667228561630282
2018-11-08,0.0038849516286878,0.0130067863315995,0,0.7137723225166857,0.28622767748371053,0.28622767748371053,1.0,0.007998630416845783
2018-11-09,0.0121607660085102,0.0130837971733709,0,0.8286559888174392,0.1713440111827016,0.1713440111827016,1.0,0.011041509966262821
2018-11-12,-0.0043507441049626,0.0132617306156628,0,0.9161396116059539,0.08386038839386407,0.08386038839386407,1.0,0.004460742892037501
2018-11-13,0.001452514598478,0.0130040042919112,0,0.9597087989386104,0.04029120106181479,0.04029120106181479,1.0,0.003322618262499962
2018-11-14,-0.0041918163048781,0.0130993222589388,0,0.9745673230206439,0.025432676979383805,0.025432676979383805,1.0,0.0017911343651670617
2018-11-15,0.0012849184415254,0.0130036433690071,0,0.9803292223360013,0.01967077766405949,0.01967077766405949,1.0,0.0012711277277345817
2018-11-16,0.0131834429137632,0.0125276161093951,0,0.9803358297510393,0.019664170249143884,0.019664170249143884,1.0,0.0014756631087851821
2018-11-19,0.0055610036417162,0.0122290746637681,0,0.9777302002228676,0.02226979977678242,0.02226979977678242,1.0,0.003458012658120942
2018-11-20,-0.0256170490814935,0.0139039576598181,0,0.9592080783195941,0.040791921680461,0.040791921680461,0.9796040391597696,-0.001955900077873358
2018-11-21,-0.0062266468357129,0.012941692999622,0,0.9829272567536409,0.017072743246675973,0.017072743246675973,0.991463628376662,-0.002362866184040317
2018-11-23,0.0011271940415842,0.0129332057719565,0,0.9930028816279535,0.006997118371932691,0.006997118371932691,0.9965014408140336,-0.002394411064028557
2018-11-26,0.0038915069082801,0.0117919709068493,0,0.9961381893949537,0.003861810605021667,0.003861810605021667,0.9980690946974892,-0.004252798265125177
2018-11-27,0.0049938842716885,0.0108962606714573,0,0.9946636148047188,0.00533638519545162,0.00533638519545162,0.9973318074022741,-0.004366222139130717
2018-11-28,0.0175367408211537,0.0113972560733179,0,0.9736760670601456,0.0263239329399232,0.0263239329399232,1.0,0.004264535841398723
2018-11-29,-0.001942876588018,0.0109381051798008,0,0.9330466826154145,0.06695331738500716,0.06695331738500716,1.0,0.005121289890937703
2018-11-30,0.0305590686671855,0.0123061352254944,1,0.4877267696029184,0.5122732303969106,0.5122732303969106,1.0,0.011007664816057963
2018-12-03,-0.0245737437268134,0.0138434650778719,1,0.47410450534605897,0.5258954946541977,0.5258954946541977,1.0,0.005314614689039264
2018-12-04,-0.0099675841665241,0.0127992732050093,1,0.583704050519664,0.416295949480678,0.416295949480678,1.0,0.002322321001396743
