Date,TLT_ret,TLT_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2021-06-16,-0.0008513018541834,0.0055559892435368,0,0.9912339222859592,0.008766077713594805,0.008766077713594805,0.9956169611432026,-0.0010756756601350175
2021-06-17,0.0148614443210017,0.0061905045289655,0,0.8738233073349039,0.12617669266520545,0.12617669266520545,1.0,0.0007004138379328023
2021-06-18,0.0186310231510622,0.007068478279504,1,0.5394986553547373,0.46050134464548476,0.46050134464548476,1.0,0.004749519770510263
2021-06-21,-0.016885566703667,0.0083590808664676,1,0.3342931358149999,0.6657068641845829,0.6657068641845829,1.0,0.002910209368426963
2021-06-22,0.0024400375764046,0.008350940542397,1,0.31069820812067345,0.6893017918791893,0.6893017918791893,1.0,0.003639127298123623
2021-06-23,-0.0025793442721972,0.0082306264919519,1,0.2756065362642656,0.7243934637356203,0.7243934637356203,1.0,0.0032935188145208636
2021-06-24,0.0016042535777197,0.0081973371216717,1,0.21169535676576345,0.7883046432341759,0.7883046432341759,1.0,0.0006420806658644628
2021-06-25,-0.010437967885154,0.0085461888722918,1,0.08274911763386354,0.9172508823665785,0.9172508823665785,0.5413745588167107,-0.005171717541378777
2021-06-28,0.0102290593886625,0.0087447100233798,1,0.03459750371814958,0.9654024962821383,0.9654024962821383,1.0,0.0002512076770871226
2021-06-29,0.0016710340341353,0.0087312336588027,1,0.022306666860677844,0.9776933331392716,0.9776933331392716,1.0,9.740696863326258e-05
2021-06-30,0.0044432854236477,0.0087488568762664,1,0.014701320487461905,0.9852986795124128,0.9852986795124128,1.0,0.0015019329078022428
2021-07-01,5.562737519137683e-05,0.0086564102574158,1,0.010940581791252487,0.9890594182084305,0.9890594182084305,1.0,0.001192207667296578
2021-07-02,0.0060168350492055,0.0082912953821742,1,0.008034753238665562,0.9919652467615073,0.9919652467615073,1.0,0.004483168254168478
2021-07-06,0.0116526785321838,0.0084807945860854,1,0.0037256845585534014,0.9962743154414504,0.9962743154414504,1.0,0.0047678920828727375
2021-07-07,0.0088202731916047,0.0085399542661237,1,0.0022085635135491066,0.9977914364861064,0.9977914364861064,1.0,0.006197739914366618
2021-07-08,0.0039103426181629,0.008425638561396,1,0.0014170115478434567,0.9985829884522418,0.9985829884522418,1.0,0.006091151353269658
