Date,SPY_ret,SPY_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2017-07-25,0.0024281085550269,0.0049474091852127,1,7.623833087175279e-06,0.9999923761669866,7.623833087175279e-06,1.0,0.0014277845452013583
2017-07-26,4.0372690759878664e-05,0.0044876591283622,1,8.713421175130809e-06,0.999991286578497,8.713421175130809e-06,1.0,0.00035601266281219413
2017-07-27,-0.0009299735574835,0.0041283916453075,1,1.0813735035802197e-05,0.9999891862646902,1.0813735035802197e-05,1.0,8.092001902899415e-05
2017-07-28,-0.0011739754600034,0.0035001507021071,1,1.5836489226261287e-05,0.9999841635107051,1.5836489226261287e-05,1.0,2.430391153089412e-05
2017-07-31,-0.0005671232929859,0.003515834031612,1,1.580502990780134e-05,0.9999841949705386,1.580502990780134e-05,0.999992097485046,-4.0518212937205846e-05
2017-08-01,0.0022261769234389,0.0035232281918388,1,1.5973982613801833e-05,0.999984026017302,1.5973982613801833e-05,0.9999920130086931,-8.090453925480587e-05
2017-08-02,0.0004851958705501,0.0035123407951995,1,1.7561782649722744e-05,0.9999824382171533,1.7561782649722744e-05,1.0,8.060096703238398e-06
2017-08-03,-0.0019417025716935,0.0026886548210939,1,3.852042051896253e-05,0.999961479579507,3.852042051896253e-05,0.9999807397897404,-0.00019428570613876163
2017-08-04,0.0018203727329907,0.0024062763349495,1,5.328653320871902e-05,0.9999467134667267,5.328653320871902e-05,1.0,0.0004045839324600584
2017-08-07,0.0018577887635354,0.0024125004361255,1,5.907624021139201e-05,0.9999409237595724,5.907624021139201e-05,1.0,0.0008895663437643184
2017-08-08,-0.0024640938392698,0.0025112073131778,1,7.197805452775329e-05,0.999928021945683,7.197805452775329e-05,0.9999640109727361,-4.8487808777421607e-05
2017-08-09,-4.0753608386461267e-05,0.0020070269821609,1,0.00012944315432461862,0.9998705568452763,0.00012944315432461862,0.9999352784228377,-0.00015367770456473385
