Date,KO,PEP
2022-04-01,56.222434997558594,150.73609924316406
2022-04-04,55.927330017089844,150.3453826904297
2022-04-05,55.8647346496582,150.50521850585938
2022-04-06,56.42810821533203,153.07131958007812
2022-04-07,56.73216247558594,153.2134246826172
2022-04-08,57.0809326171875,153.7284393310547
2022-04-11,57.06304168701172,153.25779724121094
2022-04-12,57.733734130859375,153.87939453125
2022-04-13,57.885772705078125,153.61297607421875
2022-04-14,58.145103454589844,152.6362762451172
2022-04-18,57.626426696777344,151.32211303710938
2022-04-19,58.1898193359375,153.5242156982422
2022-04-20,58.98570251464844,155.80621337890625
2022-04-21,59.209285736083984,155.24679565429688
2022-04-22,58.350772857666016,152.85821533203125
2022-04-25,58.96782302856445,154.27008056640625
2022-04-26,58.17193603515625,153.87939453125
2022-04-27,58.62800598144531,155.2556915283203
2022-04-28,59.19139862060547,157.6087188720703
2022-04-29,57.7784538269043,152.46754455566406
2022-05-02,56.73216247558594,148.960205078125
2022-05-03,56.410221099853516,149.16444396972656
2022-05-04,58.154048919677734,154.37660217285156
2022-05-05,57.689029693603516,151.29544067382812
2022-05-06,57.89470291137695,151.313232421875
2022-05-09,57.7784538269043,152.4586639404297
2022-05-10,57.24189376831055,152.27223205566406
2022-05-11,57.510169982910156,151.5352020263672
2022-05-12,57.689029693603516,151.30433654785156
2022-05-13,58.771095275878906,154.25230407714844
2022-05-16,58.98570251464844,155.80621337890625
2022-05-17,58.824737548828125,154.90939331054688
2022-05-18,54.72901916503906,145.31077575683594
2022-05-19,53.6558952331543,143.1353302001953
2022-05-20,54.53227615356445,144.03213500976562
2022-05-23,56.21349334716797,147.0422821044922
2022-05-24,57.250831604003906,149.01351928710938
2022-05-25,57.295555114746094,150.0345916748047
2022-05-26,57.5012321472168,151.046875
2022-05-27,57.84104919433594,152.5208282470703
2022-05-31,56.67851638793945,148.9513397216797
2022-06-01,56.401283264160156,147.83250427246094
2022-06-02,56.99150085449219,149.03062438964844
2022-06-03,56.31186294555664,147.39443969726562
2022-06-06,56.222434997558594,148.01136779785156
2022-06-07,56.5622444152832,148.92335510253906
2022-06-08,56.24031448364258,148.1812286376953
2022-06-09,55.26556396484375,145.5435791015625
2022-06-10,54.91680908203125,145.31114196777344
2022-06-13,54.854217529296875,142.82550048828125
2022-06-14,53.34999465942383,139.5887908935547
2022-06-15,53.74631118774414,141.0819549560547
2022-06-16,53.20587158203125,140.4024658203125
2022-06-17,53.530147552490234,140.42929077148438
2022-06-21,54.674068450927734,143.6928253173828
2022-06-22,55.07939147949219,144.8729705810547
2022-06-23,55.736915588378906,146.7238311767578
2022-06-24,56.781761169433594,148.53887939453125
2022-06-27,56.66466522216797,148.73558044433594
2022-06-28,56.09720993041992,146.6433563232422
2022-06-29,56.50253677368164,149.0753173828125
2022-06-30,56.66466522216797,149.01278686523438
2022-07-01,57.988731384277344,151.45367431640625
2022-07-05,56.99793243408203,151.11392211914062
2022-07-06,57.115028381347656,152.62496948242188
2022-07-07,56.66466522216797,152.3209686279297
2022-07-08,56.87183380126953,153.68003845214844
2022-07-11,56.69168472290039,152.4193572998047
2022-07-12,56.448490142822266,151.55206298828125
2022-07-13,56.187278747558594,152.08851623535156
2022-07-14,56.00714111328125,152.87530517578125
2022-07-15,56.29536819458008,153.0005340576172
2022-07-18,55.52975845336914,150.4433135986328
2022-07-19,56.3223876953125,152.05276489257812
2022-07-20,55.3946533203125,150.4433135986328
2022-07-21,55.2685432434082,150.66685485839844
2022-07-22,55.4757080078125,151.65037536621094
2022-07-25,56.016136169433594,151.86497497558594
2022-07-26,56.93488311767578,153.6353302001953
2022-07-27,56.754737854003906,153.4207305908203
2022-07-28,57.70050048828125,156.3265838623047
2022-07-29,57.79957962036133,156.4339141845703
2022-08-01,58.11484146118164,158.21315002441406
2022-08-02,57.32219314575195,156.90777587890625
2022-08-03,57.57439422607422,158.1058807373047
2022-08-04,57.34921646118164,157.24754333496094
2022-08-05,57.088016510009766,156.06732177734375
2022-08-08,56.718711853027344,155.44142150878906
2022-08-09,56.79076385498047,156.0225830078125
2022-08-10,57.33120346069336,157.31011962890625
2022-08-11,56.94389724731445,156.5054473876953
2022-08-12,57.376243591308594,158.5529327392578
2022-08-15,58.09682083129883,160.29649353027344
2022-08-16,58.5742073059082,161.22634887695312
2022-08-17,58.4390983581543,161.13693237304688
